id,text,anger,disgust,fear,joy,sadness,surprise,emotions,tokens,stemmed_tokens
hau_train_track_a_01304,tho ku inba bura’uba ba inde xaa bani kuddi mey xanyi da aiki 👊🏻,1,0,0,0,0,0,"('anger',)","['tho', 'ku', 'inba', 'bura', '’', 'uba', 'inde', 'xaa', 'bani', 'kuddi', 'mey', 'xanyi', 'aiki', '👊🏻']","['tho', 'ku', 'inba', 'bura', '’', 'uba', 'ind', 'xaa', 'bani', 'kuddi', 'mey', 'xanyi', 'aiki']"
hau_train_track_a_01305,iko sae allah!!!! ana zatan wuta a makera sai gata a masaka.... abinda ba ruwan ka dadin kallo ne dashi... 🏃‍♂️🏃‍♂️🏃‍♂️,0,0,0,0,0,1,"('surprise',)","['iko', 'sae', 'allah', '!', '!', '!', '!', 'ana', 'zatan', 'wuta', 'makera', 'gata', 'masaka', '....', 'abinda', 'ruwan', 'dadin', 'kallo', 'dashi', '...', '🏃\u200d♂️🏃\u200d♂️🏃\u200d♂️']","['iko', 'sae', 'allah', '!', '!', '!', '!', 'ana', 'zatan', 'wuta', 'makera', 'gata', 'masaka', '....', 'abinda', 'ruwan', 'dadin', 'kallo', 'dashi', '...', '\u200d\u200d\u200d']"
hau_train_track_a_01306,dama kuduka government na biyankune,0,0,0,0,0,1,"('surprise',)","['dama', 'kuduka', 'government', 'biyankune']","['dama', 'kuduka', 'govern', 'biyankun']"
hau_train_track_a_01307,a haba yaushe,0,0,0,0,0,1,"('surprise',)","['haba', 'yaushe']","['haba', 'yaush']"
hau_train_track_a_01308,yanzu yanzu: allah ya yiwa hadimin gwamnan nasarawa rasuwa,0,0,0,0,1,0,"('sadness',)","['yanzu', 'yanzu', ':', 'allah', 'yiwa', 'hadimin', 'gwamnan', 'nasarawa', 'rasuwa']","['yanzu', 'yanzu', ':', 'allah', 'yiwa', 'hadimin', 'gwamnan', 'nasarawa', 'rasuwa']"
hau_train_track_a_01309,wannan matsalar su ce! mu minti nan 🚀🚀🚀,0,0,0,0,1,0,"('sadness',)","['matsalar', '!', 'mu', 'minti', 'nan', '🚀🚀🚀']","['matsalar', '!', 'mu', 'minti', 'nan']"
hau_train_track_a_01310,kaji wata tambayar rainin wayo. saboda yanaso su zama yan boko haram 🙄,1,0,0,0,0,0,"('anger',)","['kaji', 'tambayar', 'rainin', 'wayo', '.', 'saboda', 'yanaso', 'zama', 'yan', 'boko', 'haram', '🙄']","['kaji', 'tambayar', 'rainin', 'wayo', '.', 'saboda', 'yanaso', 'zama', 'yan', 'boko', 'haram']"
hau_train_track_a_01311,hhhh ka ji acici fa🤔😂 ita abinci ne damuwarta kawai 🤦🏼‍♂️😂,0,0,0,1,0,0,"('joy',)","['hhhh', 'acici', 'fa🤔😂', 'abinci', 'damuwarta', 'kawai', '🤦🏼\u200d♂️😂']","['hhhh', 'acici', 'fa', 'abinci', 'damuwarta', 'kawai', '\u200d']"
hau_train_track_a_01312,daman wannan bawan allah yana raye,0,0,0,0,0,1,"('surprise',)","['daman', 'bawan', 'allah', 'raye']","['daman', 'bawan', 'allah', 'ray']"
hau_train_track_a_01313,innalillahi wainna ilaihi rajiun as a northerner also nothern muslim acting like dis hasbunallahu wani’imal waqil allah ya qara shirya muuu wlh duniya babu tabbas kiji tsoron allah kibar abinda kikeyii allah ya yafema na kura kuran muu 😫🙏🙏🙏,0,1,1,0,1,0,"('disgust', 'fear', 'sadness')","['innalillahi', 'wainna', 'ilaihi', 'rajiun', 'as', 'northerner', 'also', 'nothern', 'muslim', 'acting', 'like', 'dis', 'hasbunallahu', '’', 'imal', 'waqil', 'allah', 'qara', 'shirya', 'muuu', 'wlh', 'duniya', 'babu', 'tabbas', 'kiji', 'tsoron', 'allah', 'kibar', 'abinda', 'kikeyii', 'allah', 'yafema', 'kura', 'kuran', 'muu', '😫🙏🙏🙏']","['innalillahi', 'wainna', 'ilaihi', 'rajiun', 'as', 'northern', 'also', 'nothern', 'muslim', 'act', 'like', 'di', 'hasbunallahu', '’', 'imal', 'waqil', 'allah', 'qara', 'shirya', 'muuu', 'wlh', 'duniya', 'babu', 'tabba', 'kiji', 'tsoron', 'allah', 'kibar', 'abinda', 'kikeyii', 'allah', 'yafema', 'kura', 'kuran', 'muu']"
hau_train_track_a_01314,"a garin neman gira: matashi ya dirki kwayoyin karin kuzari, ya mutu yana lalata da budurwa",0,1,0,0,1,0,"('disgust', 'sadness')","['garin', 'neman', 'gira', ':', 'matashi', 'dirki', 'kwayoyin', 'karin', 'kuzari', ',', 'mutu', 'lalata', 'budurwa']","['garin', 'neman', 'gira', ':', 'matashi', 'dirki', 'kwayoyin', 'karin', 'kuzari', 'mutu', 'lalata', 'budurwa']"
hau_train_track_a_01315,"shawara: idan kana taimako, sai allah ya kara maka arziki, inji aliko dangote",0,0,0,1,0,0,"('joy',)","['shawara', ':', 'idan', 'kana', 'taimako', ',', 'allah', 'kara', 'maka', 'arziki', ',', 'inji', 'aliko', 'dangote']","['shawara', ':', 'idan', 'kana', 'taimako', 'allah', 'kara', 'maka', 'arziki', 'inji', 'aliko', 'dangot']"
hau_train_track_a_01316,allah ya tsare allah ya kare mutanen kasa ta,0,0,1,0,0,0,"('fear',)","['allah', 'tsare', 'allah', 'kare', 'mutanen', 'kasa']","['allah', 'tsare', 'allah', 'kare', 'mutanen', 'kasa']"
hau_train_track_a_01317,😂🤣😄saura na kare da jaki🙄,0,0,0,0,0,0,(),"['😂🤣😄saura', 'kare', 'jaki🙄']","['saura', 'kare', 'jaki']"
hau_train_track_a_01318,"allah ya yiwa na hannun daman atiku, adamu modibbo rasuwa",0,0,0,0,1,0,"('sadness',)","['allah', 'yiwa', 'hannun', 'daman', 'atiku', ',', 'adamu', 'modibbo', 'rasuwa']","['allah', 'yiwa', 'hannun', 'daman', 'atiku', 'adamu', 'modibbo', 'rasuwa']"
hau_train_track_a_01319,dama akwai majalisa a najeriya 🤔 🤣,0,0,0,0,0,1,"('surprise',)","['dama', 'akwai', 'majalisa', 'najeriya', '🤔', '🤣']","['dama', 'akwai', 'majalisa', 'najeriya']"
hau_train_track_a_01320,bakin shaddar ya damalmale da kashi,0,1,0,0,0,0,"('disgust',)","['bakin', 'shaddar', 'damalmale', 'kashi']","['bakin', 'shaddar', 'damalmal', 'kashi']"
hau_train_track_a_01321,allah ya yi wa dg na kungiyar dattawan arewa rasuwa,0,0,0,0,1,0,"('sadness',)","['allah', 'wa', 'dg', 'kungiyar', 'dattawan', 'arewa', 'rasuwa']","['allah', 'wa', 'dg', 'kungiyar', 'dattawan', 'arewa', 'rasuwa']"
hau_train_track_a_01322,shehu sani ya yi allah wadai da ma su daukar mataki kan zargin satar mazakuta a abuja,1,1,0,0,0,0,"('anger', 'disgust')","['shehu', 'sani', 'allah', 'wadai', 'daukar', 'mataki', 'kan', 'zargin', 'satar', 'mazakuta', 'abuja']","['shehu', 'sani', 'allah', 'wadai', 'daukar', 'mataki', 'kan', 'zargin', 'satar', 'mazakuta', 'abuja']"
hau_train_track_a_01323,kace talaka baiga komai kenan🤣,0,0,0,0,0,1,"('surprise',)","['kace', 'talaka', 'baiga', 'komai', 'kenan🤣']","['kace', 'talaka', 'baiga', 'komai', 'kenan']"
hau_train_track_a_01324,mutumin yaga matacen kyankyaso a cikin abincin shi,0,1,0,0,0,0,"('disgust',)","['mutumin', 'yaga', 'matacen', 'kyankyaso', 'abincin']","['mutumin', 'yaga', 'matacen', 'kyankyaso', 'abincin']"
hau_train_track_a_01325,abin kunya: kwamishinan jihar borno ya bayyana dalilinsa na raba ma matasa kayan shushaina,0,1,0,0,0,0,"('disgust',)","['abin', 'kunya', ':', 'kwamishinan', 'jihar', 'borno', 'bayyana', 'dalilinsa', 'raba', 'matasa', 'kayan', 'shushaina']","['abin', 'kunya', ':', 'kwamishinan', 'jihar', 'borno', 'bayyana', 'dalilinsa', 'raba', 'matasa', 'kayan', 'shushaina']"
hau_train_track_a_01326,mutum tsofai tsofai dashi amma ya iya sharara qarya 🤔🤔🤔,1,0,0,0,1,0,"('anger', 'sadness')","['mutum', 'tsofai', 'tsofai', 'dashi', 'iya', 'sharara', 'qarya', '🤔🤔🤔']","['mutum', 'tsofai', 'tsofai', 'dashi', 'iya', 'sharara', 'qarya']"
hau_train_track_a_01327,alheri ne gareku da kuma iyalan ku,0,0,0,1,0,0,"('joy',)","['alheri', 'gareku', 'iyalan', 'ku']","['alheri', 'gareku', 'iyalan', 'ku']"
hau_train_track_a_01328,ya allah ka kawomana dauki munaciki damuwa😷😭😭,0,0,1,0,1,0,"('fear', 'sadness')","['allah', 'kawomana', 'dauki', 'munaciki', 'damuwa😷😭😭']","['allah', 'kawomana', 'dauki', 'munaciki', 'damuwa']"
hau_train_track_a_01329,ku tsoro kukeji ne da kuka fidda kanku zakuce wani inji yan twitter dan uwarku yan bbchausan boro uba,1,1,0,0,0,0,"('anger', 'disgust')","['ku', 'tsoro', 'kukeji', 'kuka', 'fidda', 'kanku', 'zakuce', 'inji', 'yan', 'twitter', 'dan', 'uwarku', 'yan', 'bbchausan', 'boro', 'uba']","['ku', 'tsoro', 'kukeji', 'kuka', 'fidda', 'kanku', 'zakuc', 'inji', 'yan', 'twitter', 'dan', 'uwarku', 'yan', 'bbchausan', 'boro', 'uba']"
hau_train_track_a_01330,wallahi abun mamaki baya karewa a nigeria 😂 amma dan allah yawace hanya yakashe kudin?please,0,0,0,0,0,1,"('surprise',)","['wallahi', 'abun', 'mamaki', 'baya', 'karewa', 'nigeria', '😂', 'dan', 'allah', 'yawace', 'hanya', 'yakashe', 'kudin', '?', 'please']","['wallahi', 'abun', 'mamaki', 'baya', 'karewa', 'nigeria', 'dan', 'allah', 'yawac', 'hanya', 'yakash', 'kudin', '?', 'pleas']"
hau_train_track_a_01331,banga laifin suba dan yan damfara sunyi yawa a nigeria 🇳🇬 amma 99% duk yan kudan chin nigeria ne,0,0,0,0,1,0,"('sadness',)","['banga', 'laifin', 'suba', 'dan', 'yan', 'damfara', 'sunyi', 'yawa', 'nigeria', '🇳🇬', '99', '%', 'duk', 'yan', 'kudan', 'chin', 'nigeria']","['banga', 'laifin', 'suba', 'dan', 'yan', 'damfara', 'sunyi', 'yawa', 'nigeria', '%', 'duk', 'yan', 'kudan', 'chin', 'nigeria']"
hau_train_track_a_01332,kaji wata karya me rudarwa🤣🤣🤓,0,0,0,0,0,0,(),"['kaji', 'karya', 'me', 'rudarwa🤣🤣🤓']","['kaji', 'karya', 'me', 'rudarwa']"
hau_train_track_a_01333,wata sabuwa kashi na uku (3),0,0,0,0,0,0,(),"['sabuwa', 'kashi', 'uku', '(', '3', ')']","['sabuwa', 'kashi', 'uku', '(', ')']"
hau_train_track_a_01334,gamayyar gwamnoni tayi alkawarin tallafawa makinde a sake gina kasuwar sasha,0,0,0,1,0,0,"('joy',)","['gamayyar', 'gwamnoni', 'tayi', 'alkawarin', 'tallafawa', 'makinde', 'sake', 'gina', 'kasuwar', 'sasha']","['gamayyar', 'gwamnoni', 'tayi', 'alkawarin', 'tallafawa', 'makind', 'sake', 'gina', 'kasuwar', 'sasha']"
hau_train_track_a_01335,allah ya gafartawa mallam allah ya saada shi da annabin rahama,0,0,0,0,1,0,"('sadness',)","['allah', 'gafartawa', 'mallam', 'allah', 'saada', 'annabin', 'rahama']","['allah', 'gafartawa', 'mallam', 'allah', 'saada', 'annabin', 'rahama']"
hau_train_track_a_01336,wato wannan yana nufin al’umma su san chewa de najeriya bazata bunkasa ba a wa’adin mulkin buhari ba saboda mu cere rai kenan 🧐🧐🧐,0,0,0,0,1,0,"('sadness',)","['wato', 'nufin', 'al', '’', 'umma', 'san', 'chewa', 'de', 'najeriya', 'bazata', 'bunkasa', 'wa', '’', 'adin', 'mulkin', 'buhari', 'saboda', 'mu', 'cere', 'rai', 'kenan', '🧐🧐🧐']","['wato', 'nufin', 'al', '’', 'umma', 'san', 'chewa', 'de', 'najeriya', 'bazata', 'bunkasa', 'wa', '’', 'adin', 'mulkin', 'buhari', 'saboda', 'mu', 'cere', 'rai', 'kenan']"
hau_train_track_a_01337,daman yar langeria ce??🤔😂,0,0,0,0,0,1,"('surprise',)","['daman', 'yar', 'langeria', '?', '?', '🤔😂']","['daman', 'yar', 'langeria', '?', '?']"
hau_train_track_a_01338,allah sarki 😥 dan arewa shine ya jawa dan arewa har ake kallonmu kamar cirani mukazo kasar,0,0,0,0,1,0,"('sadness',)","['allah', 'sarki', '😥', 'dan', 'arewa', 'shine', 'jawa', 'dan', 'arewa', 'har', 'ake', 'kallonmu', 'kamar', 'cirani', 'mukazo', 'kasar']","['allah', 'sarki', 'dan', 'arewa', 'shine', 'jawa', 'dan', 'arewa', 'har', 'ake', 'kallonmu', 'kamar', 'cirani', 'mukazo', 'kasar']"
hau_train_track_a_01339,yanzu-yanzu: allah ya yi wa tsohon kakakin majalisar jihar jigawa rasuwa,0,0,0,0,1,0,"('sadness',)","['yanzu-yanzu', ':', 'allah', 'wa', 'tsohon', 'kakakin', 'majalisar', 'jihar', 'jigawa', 'rasuwa']","['yanzu-yanzu', ':', 'allah', 'wa', 'tsohon', 'kakakin', 'majalisar', 'jihar', 'jigawa', 'rasuwa']"
hau_train_track_a_01340,"na makara amma bazai hanani tofa albarkacin mouth dina ba, saida naga post dinka kana tambayar matsayin pressido wajensu sannan nayi sha'awar fara kallon labarina. amma abin dana gani ya bani mamaki, ban taba ganin wasan hausa dake da dialog irin shiba. allah ya kara basira mas👍",0,0,0,1,0,0,"('joy',)","['makara', 'bazai', 'hanani', 'tofa', 'albarkacin', 'mouth', 'dina', ',', 'saida', 'naga', 'post', 'dinka', 'kana', 'tambayar', 'matsayin', 'pressido', 'wajensu', 'sannan', 'nayi', ""sha'awar"", 'fara', 'kallon', 'labarina', '.', 'abin', 'dana', 'gani', 'bani', 'mamaki', ',', 'taba', 'ganin', 'wasan', 'hausa', 'dake', 'dialog', 'irin', 'shiba', '.', 'allah', 'kara', 'basira', 'mas👍']","['makara', 'bazai', 'hanani', 'tofa', 'albarkacin', 'mouth', 'dina', 'saida', 'naga', 'post', 'dinka', 'kana', 'tambayar', 'matsayin', 'pressido', 'wajensu', 'sannan', 'nayi', ""sha'awar"", 'fara', 'kallon', 'labarina', '.', 'abin', 'dana', 'gani', 'bani', 'mamaki', 'taba', 'ganin', 'wasan', 'hausa', 'dake', 'dialog', 'irin', 'shiba', '.', 'allah', 'kara', 'basira', 'ma']"
hau_train_track_a_01341,allah kaine mai rahama ka jikan sarkin kayi masa rahama,0,0,0,0,1,0,"('sadness',)","['allah', 'kaine', 'rahama', 'jikan', 'sarkin', 'kayi', 'masa', 'rahama']","['allah', 'kain', 'rahama', 'jikan', 'sarkin', 'kayi', 'masa', 'rahama']"
hau_train_track_a_01342,innalillahi wa innalillahi rajiuun innalillahi wa innalillahi rajiuun rahma kiji tsoron allah all those people advising you wallahi suna sonki ne da rahamar allah wallahi ina tausaya maki ace yau ki wayi gari ki jiki cikin qabari kin koma ma allah a irin wannan yanayi,0,0,1,0,1,0,"('fear', 'sadness')","['innalillahi', 'wa', 'innalillahi', 'rajiuun', 'innalillahi', 'wa', 'innalillahi', 'rajiuun', 'rahma', 'kiji', 'tsoron', 'allah', 'all', 'those', 'people', 'advising', 'you', 'wallahi', 'suna', 'sonki', 'rahamar', 'allah', 'wallahi', 'tausaya', 'maki', 'ace', 'yau', 'ki', 'wayi', 'gari', 'ki', 'jiki', 'qabari', 'kin', 'koma', 'allah', 'irin', 'yanayi']","['innalillahi', 'wa', 'innalillahi', 'rajiuun', 'innalillahi', 'wa', 'innalillahi', 'rajiuun', 'rahma', 'kiji', 'tsoron', 'allah', 'all', 'those', 'peopl', 'advis', 'you', 'wallahi', 'suna', 'sonki', 'rahamar', 'allah', 'wallahi', 'tausaya', 'maki', 'ace', 'yau', 'ki', 'wayi', 'gari', 'ki', 'jiki', 'qabari', 'kin', 'koma', 'allah', 'irin', 'yanayi']"
hau_train_track_a_01343,ina mugun yinki rahama sadau allah yakara miki lfy da nisan kwana ameen summa ameen by real yahaya muhd from saudi arabia riyadh 😎 🙌 💋 👏 the,0,0,0,1,0,0,"('joy',)","['mugun', 'yinki', 'rahama', 'sadau', 'allah', 'yakara', 'miki', 'lfy', 'nisan', 'kwana', 'ameen', 'summa', 'ameen', 'by', 'real', 'yahaya', 'muhd', 'from', 'saudi', 'arabia', 'riyadh', '😎', '🙌', '💋', '👏', 'the']","['mugun', 'yinki', 'rahama', 'sadau', 'allah', 'yakara', 'miki', 'lfi', 'nisan', 'kwana', 'ameen', 'summa', 'ameen', 'by', 'real', 'yahaya', 'muhd', 'from', 'saudi', 'arabia', 'riyadh', 'the']"
hau_train_track_a_01344,nafisa abdullahi: dalilin da ya sa na daina soyayya da adam a zango,0,0,0,0,0,0,(),"['nafisa', 'abdullahi', ':', 'dalilin', 'sa', 'daina', 'soyayya', 'adam', 'zango']","['nafisa', 'abdullahi', ':', 'dalilin', 'sa', 'daina', 'soyayya', 'adam', 'zango']"
hau_train_track_a_01345,wata sabuwa. maaga wannan almaraa.🙄🤔🤔,0,0,0,0,0,1,"('surprise',)","['sabuwa', '.', 'maaga', 'almaraa.🙄🤔🤔']","['sabuwa', '.', 'maaga', 'almaraa.']"
hau_train_track_a_01346,wai su sharri kawai suke nema da mu ko kuma ya ga america can sai mutuwa suke amma mu kadai suka sa ma ido munafukai kawaii,1,0,0,0,0,0,"('anger',)","['wai', 'sharri', 'kawai', 'suke', 'nema', 'mu', 'america', 'can', 'mutuwa', 'suke', 'mu', 'kadai', 'sa', 'ido', 'munafukai', 'kawaii']","['wai', 'sharri', 'kawai', 'suke', 'nema', 'mu', 'america', 'can', 'mutuwa', 'suke', 'mu', 'kadai', 'sa', 'ido', 'munafukai', 'kawaii']"
hau_train_track_a_01347,a gaskiya yakamata kungiyar kare hakkin dan adam ta duniya takama kungiyar kwallon kafa ta beyern munich domin abinda sukayiwa fcb tozartawa ce,1,0,0,0,1,0,"('anger', 'sadness')","['gaskiya', 'yakamata', 'kungiyar', 'kare', 'hakkin', 'dan', 'adam', 'duniya', 'takama', 'kungiyar', 'kwallon', 'kafa', 'beyern', 'munich', 'domin', 'abinda', 'sukayiwa', 'fcb', 'tozartawa']","['gaskiya', 'yakamata', 'kungiyar', 'kare', 'hakkin', 'dan', 'adam', 'duniya', 'takama', 'kungiyar', 'kwallon', 'kafa', 'beyern', 'munich', 'domin', 'abinda', 'sukayiwa', 'fcb', 'tozartawa']"
hau_train_track_a_01348,"na tayata murna sosai, domin kuwa a dai dai loƙacin da ministan harkokin mata na ƙasata najeriya mista pauline tallen, ke warkewa daga chutar korona, chutar tayi sanadiyyar rasa ran mahaifi ga ɗaya daga cikin abokaina. allah nake roƙo daya gafarta masa yakuma karemu daga kamuwa😷",0,0,0,1,1,0,"('joy', 'sadness')","['tayata', 'murna', 'sosai', ',', 'domin', 'kuwa', 'dai', 'dai', 'loƙacin', 'ministan', 'harkokin', 'mata', 'ƙasata', 'najeriya', 'mista', 'pauline', 'tallen', ',', 'ke', 'warkewa', 'daga', 'chutar', 'korona', ',', 'chutar', 'tayi', 'sanadiyyar', 'rasa', 'ran', 'mahaifi', 'ɗaya', 'daga', 'abokaina', '.', 'allah', 'nake', 'roƙo', 'daya', 'gafarta', 'masa', 'yakuma', 'karemu', 'daga', 'kamuwa😷']","['tayata', 'murna', 'sosai', 'domin', 'kuwa', 'dai', 'dai', 'loƙacin', 'ministan', 'harkokin', 'mata', 'ƙasata', 'najeriya', 'mista', 'paulin', 'tallen', 'ke', 'warkewa', 'daga', 'chutar', 'korona', 'chutar', 'tayi', 'sanadiyyar', 'rasa', 'ran', 'mahaifi', 'ɗaya', 'daga', 'abokaina', '.', 'allah', 'nake', 'roƙo', 'daya', 'gafarta', 'masa', 'yakuma', 'karemu', 'daga', 'kamuwa']"
hau_train_track_a_01349,hehehe shegiya da kai kamar dandali..if u know u know kawai😂😂😂😂😂,0,1,0,0,0,0,"('disgust',)","['hehehe', 'shegiya', 'kai', 'kamar', 'dandali', '..', 'if', 'u', 'know', 'u', 'know', 'kawai😂😂😂😂😂']","['heheh', 'shegiya', 'kai', 'kamar', 'dandali', '..', 'if', 'u', 'know', 'u', 'know', 'kawai']"
hau_train_track_a_01350,"anyi mamakon ruwa, bola ta jika mahaukaci ya samu rubabbiyar pampers ya rufe fuska y kwanta a cikin bolar",0,1,0,0,0,0,"('disgust',)","['anyi', 'mamakon', 'ruwa', ',', 'bola', 'jika', 'mahaukaci', 'samu', 'rubabbiyar', 'pampers', 'rufe', 'fuska', 'y', 'kwanta', 'bolar']","['anyi', 'mamakon', 'ruwa', 'bola', 'jika', 'mahaukaci', 'samu', 'rubabbiyar', 'pamper', 'rufe', 'fuska', 'y', 'kwanta', 'bolar']"
hau_train_track_a_01351,"da ɗumi-ɗumi: a karo na biyu, saudiyya ta kara wa'adin jigilar alhazai zuwa kasa mai tsarki",0,0,0,1,0,0,"('joy',)","['ɗumi-ɗumi', ':', 'karo', 'biyu', ',', 'saudiyya', 'kara', ""wa'adin"", 'jigilar', 'alhazai', 'zuwa', 'kasa', 'tsarki']","['ɗumi-ɗumi', ':', 'karo', 'biyu', 'saudiyya', 'kara', ""wa'adin"", 'jigilar', 'alhazai', 'zuwa', 'kasa', 'tsarki']"
hau_train_track_a_01352,yadda za a kula da lafiyar fata a lokacin sanyi,0,0,0,0,0,0,(),"['yadda', 'kula', 'lafiyar', 'fata', 'sanyi']","['yadda', 'kula', 'lafiyar', 'fata', 'sanyi']"
hau_train_track_a_01353,auren gata: kwankwaso ya fadawa ma’aurata sirrin yadda za su zauna lafiya,0,0,0,1,0,0,"('joy',)","['auren', 'gata', ':', 'kwankwaso', 'fadawa', '’', 'aurata', 'sirrin', 'yadda', 'zauna', 'lafiya']","['auren', 'gata', ':', 'kwankwaso', 'fadawa', '’', 'aurata', 'sirrin', 'yadda', 'zauna', 'lafiya']"
hau_train_track_a_01354,"yan bindiga sun afka ofishin ƴan sandan zamfara, sunyi kisa, sun sace bindigu ak-47 masu yawa",0,0,0,0,1,0,"('sadness',)","['yan', 'bindiga', 'afka', 'ofishin', 'ƴan', 'sandan', 'zamfara', ',', 'sunyi', 'kisa', ',', 'sace', 'bindigu', 'ak-47', 'masu', 'yawa']","['yan', 'bindiga', 'afka', 'ofishin', 'ƴan', 'sandan', 'zamfara', 'sunyi', 'kisa', 'sace', 'bindigu', 'ak-', 'masu', 'yawa']"
hau_train_track_a_01355,rashin godiyar allah: uwa ta kwace motar da ta ba diyarta mai shekaru 16 kyauta a bidiyo,1,0,0,0,0,0,"('anger',)","['rashin', 'godiyar', 'allah', ':', 'uwa', 'kwace', 'motar', 'diyarta', 'shekaru', '16', 'kyauta', 'bidiyo']","['rashin', 'godiyar', 'allah', ':', 'uwa', 'kwace', 'motar', 'diyarta', 'shekaru', 'kyauta', 'bidiyo']"
hau_train_track_a_01356,allah ya isa bamu yahe bah ana mulkin hauka a nigeria diyan banxa an😥,1,0,0,0,0,0,"('anger',)","['allah', 'isa', 'bamu', 'yahe', 'bah', 'ana', 'mulkin', 'hauka', 'nigeria', 'diyan', 'banxa', 'an😥']","['allah', 'isa', 'bamu', 'yahe', 'bah', 'ana', 'mulkin', 'hauka', 'nigeria', 'diyan', 'banxa', 'an']"
hau_train_track_a_01357,tashin hankali yayin da wasu ’yan bindiga suka kona wata babbar kotu a jihar ebonyi,0,0,1,0,0,0,"('fear',)","['tashin', 'hankali', 'yayin', 'wasu', '’', 'yan', 'bindiga', 'kona', 'babbar', 'kotu', 'jihar', 'ebonyi']","['tashin', 'hankali', 'yayin', 'wasu', '’', 'yan', 'bindiga', 'kona', 'babbar', 'kotu', 'jihar', 'ebonyi']"
hau_train_track_a_01358,kalli wata kyakkyawar amarya tana sumbatar mahaifiyarta.,0,0,0,1,0,0,"('joy',)","['kalli', 'kyakkyawar', 'amarya', 'sumbatar', 'mahaifiyarta', '.']","['kalli', 'kyakkyawar', 'amarya', 'sumbatar', 'mahaifiyarta', '.']"
hau_train_track_a_01359,ana buro uba a nigeria yasin😂😂 nigeria kasata kana ganin iskanci kala kala wlh😲😲😂 wai shikenan yaci banza koh?🙄,1,1,0,0,0,0,"('anger', 'disgust')","['ana', 'buro', 'uba', 'nigeria', 'yasin😂😂', 'nigeria', 'kasata', 'kana', 'ganin', 'iskanci', 'kala', 'kala', 'wlh😲😲😂', 'wai', 'shikenan', 'yaci', 'banza', 'koh', '?', '🙄']","['ana', 'buro', 'uba', 'nigeria', 'yasin', 'nigeria', 'kasata', 'kana', 'ganin', 'iskanc', 'kala', 'kala', 'wlh', 'wai', 'shikenan', 'yaci', 'banza', 'koh', '?']"
hau_train_track_a_01360,wahala for who dey single wallahi 🤗🤗,0,0,0,0,0,0,(),"['wahala', 'for', 'who', 'dey', 'single', 'wallahi', '🤗🤗']","['wahala', 'for', 'who', 'dey', 'singl', 'wallahi']"
hau_train_track_a_01361,"barayi sun afka gidan jarumin kannywood, sun yi awon gaba da sabuwar motarsa da wasu muhimman kayayyaki",0,0,1,0,1,0,"('fear', 'sadness')","['barayi', 'afka', 'gidan', 'jarumin', 'kannywood', ',', 'awon', 'gaba', 'sabuwar', 'motarsa', 'wasu', 'muhimman', 'kayayyaki']","['barayi', 'afka', 'gidan', 'jarumin', 'kannywood', 'awon', 'gaba', 'sabuwar', 'motarsa', 'wasu', 'muhimman', 'kayayyaki']"
hau_train_track_a_01362,ashe an ga wata? 🤔,0,0,0,0,0,1,"('surprise',)","['ashe', 'an', '?', '🤔']","['ash', 'an', '?']"
hau_train_track_a_01363,ubangijin rahama allah ya kawomana karshen wannan lamari 😭😭dan arzikin manzan allah (s. a. w.) 👏👏👏🤦,0,0,0,0,1,0,"('sadness',)","['ubangijin', 'rahama', 'allah', 'kawomana', 'karshen', 'lamari', '😭😭dan', 'arzikin', 'manzan', 'allah', '(', 's.', 'a.', 'w.', ')', '👏👏👏🤦']","['ubangijin', 'rahama', 'allah', 'kawomana', 'karshen', 'lamari', 'dan', 'arzikin', 'manzan', 'allah', '(', 's.', 'a.', 'w.', ')']"
hau_train_track_a_01364,matar bata wanke bakinta hakoranta sunyi kore kamar gansa kuka,0,1,0,0,0,0,"('disgust',)","['matar', 'bata', 'wanke', 'bakinta', 'hakoranta', 'sunyi', 'kore', 'kamar', 'gansa', 'kuka']","['matar', 'bata', 'wank', 'bakinta', 'hakoranta', 'sunyi', 'kore', 'kamar', 'gansa', 'kuka']"
hau_train_track_a_01365,hasbunallahu wa ni'imal wakil! allah ka muna katangar karfe da wannan cuta ta corona. ya allah ka hana wannan cuta zuwa yankin mu na arewa dake da matukar raunin tasarin kiwon lafiya da kuma yawan matalauta.😭🙏,0,0,1,0,1,0,"('fear', 'sadness')","['hasbunallahu', 'wa', ""ni'imal"", 'wakil', '!', 'allah', 'muna', 'katangar', 'karfe', 'cuta', 'corona', '.', 'allah', 'hana', 'cuta', 'zuwa', 'yankin', 'mu', 'arewa', 'dake', 'matukar', 'raunin', 'tasarin', 'kiwon', 'lafiya', 'yawan', 'matalauta.😭🙏']","['hasbunallahu', 'wa', ""ni'im"", 'wakil', '!', 'allah', 'muna', 'katangar', 'karf', 'cuta', 'corona', '.', 'allah', 'hana', 'cuta', 'zuwa', 'yankin', 'mu', 'arewa', 'dake', 'matukar', 'raunin', 'tasarin', 'kiwon', 'lafiya', 'yawan', 'matalauta.']"
